epoch,phase,loss,accuracy
0,val,0.6926628351211548,0.515625
0,val,0.6887432932853699,0.5325203537940979
0,train,0.7005364894866943,0.4166666567325592
1,val,0.690946102142334,0.5325203537940979
1,train,0.7065443992614746,0.2916666567325592
2,val,0.6898670196533203,0.5325203537940979
2,train,0.6945553421974182,0.4583333432674408
3,val,0.6865041255950928,0.5325203537940979
3,train,0.6990917325019836,0.5
4,val,0.6860828399658203,0.5325203537940979
4,train,0.6963790059089661,0.5833333134651184
5,val,0.6872087121009827,0.6504064798355103
5,train,0.6966593861579895,0.4166666567325592
6,val,0.6816657185554504,0.6219512224197388
6,train,0.6666590571403503,0.75
7,val,0.6750497817993164,0.6504064798355103
7,train,0.7114425301551819,0.5
8,val,0.6714803576469421,0.5325203537940979
8,train,0.7465803623199463,0.5
9,val,0.6800563931465149,0.6056910753250122
9,train,0.7148852348327637,0.4166666567325592
10,val,0.6671004295349121,0.6666666865348816
10,train,0.6958373188972473,0.5416666865348816
11,val,0.6691209673881531,0.6382113695144653
11,train,0.7118754386901855,0.5416666865348816
12,val,0.6664000749588013,0.6260162591934204
12,train,0.6979191899299622,0.4166666567325592
13,val,0.6542307734489441,0.6626016497612
13,train,0.6846907138824463,0.625
14,val,0.6378684639930725,0.6382113695144653
14,train,0.6259583830833435,0.625
15,val,0.6418721079826355,0.6626016497612
15,train,0.7382369637489319,0.3333333432674408
16,val,0.6406984925270081,0.6382113695144653
16,train,0.6646328568458557,0.75
17,val,0.657773494720459,0.6260162591934204
17,train,0.5988280177116394,0.7916666865348816
18,val,0.6289458274841309,0.6707317233085632
18,train,0.6491813659667969,0.5833333134651184
19,val,0.6524764895439148,0.6585366129875183
19,train,0.6312665343284607,0.625
20,val,0.6252598762512207,0.642276406288147
20,train,0.6476839184761047,0.6666666865348816
21,val,0.6251574158668518,0.6544715166091919
21,train,0.6452096700668335,0.5
22,val,0.6318588852882385,0.6544715166091919
22,train,0.7460787892341614,0.5416666865348816
23,val,0.6207839846611023,0.6504064798355103
23,train,0.6325608491897583,0.5833333134651184
24,val,0.6051326990127563,0.6585366129875183
24,train,0.6056142449378967,0.625
25,val,0.6403205394744873,0.6544715166091919
25,train,0.641302764415741,0.6666666865348816
26,val,0.6168136596679688,0.6382113695144653
26,train,0.6542620658874512,0.5833333134651184
27,val,0.6004003286361694,0.6788617968559265
27,train,0.5380162596702576,0.7083333134651184
28,val,0.6018358469009399,0.7032520174980164
28,train,0.5957894921302795,0.7083333134651184
29,val,0.6471443772315979,0.5609756112098694
29,train,0.5195322036743164,0.75
30,val,0.5975376963615417,0.6910569071769714
30,train,0.6609444618225098,0.6666666865348816
31,val,0.5979980230331421,0.6666666865348816
31,train,0.6834213137626648,0.6666666865348816
32,val,0.5931107997894287,0.6910569071769714
32,train,0.7390814423561096,0.5
33,val,0.5915141105651855,0.6829268336296082
33,train,0.6644279956817627,0.5833333134651184
34,val,0.5837490558624268,0.6869918704032898
34,train,0.6027246713638306,0.7916666865348816
35,val,0.5785847306251526,0.6707317233085632
35,train,0.5854794979095459,0.7083333134651184
36,val,0.5933459997177124,0.6951219439506531
36,train,0.6788825392723083,0.625
37,val,0.5860415101051331,0.6910569071769714
37,train,0.45609262585639954,0.875
38,val,0.5951197147369385,0.6463414430618286
38,train,0.5700090527534485,0.625
39,val,0.5879772901535034,0.6707317233085632
39,train,0.5373249053955078,0.8333333134651184
40,val,0.5740830302238464,0.6747967600822449
40,train,0.5909364819526672,0.7083333134651184
41,val,0.5820264220237732,0.7113820910453796
41,train,0.5065810084342957,0.7916666865348816
42,val,0.5883088111877441,0.7032520174980164
42,train,0.7288472652435303,0.4583333432674408
43,val,0.5789441466331482,0.6910569071769714
43,train,0.713932991027832,0.5833333134651184
44,val,0.5859900712966919,0.7154471278190613
44,train,0.5622687935829163,0.6666666865348816
45,val,0.5808637142181396,0.7195122241973877
45,train,0.5976722240447998,0.75
46,val,0.5719993114471436,0.7032520174980164
46,train,0.5221744179725647,0.7083333134651184
47,val,0.5831605195999146,0.707317054271698
47,train,0.7035072445869446,0.625
48,val,0.5882218480110168,0.7032520174980164
48,train,0.6391052603721619,0.625
49,val,0.5752410888671875,0.727642297744751
49,train,0.6152714490890503,0.6666666865348816
50,val,0.5707269310951233,0.7154471278190613
50,train,0.48308417201042175,0.7916666865348816
51,val,0.5979765057563782,0.6788617968559265
51,train,0.5006978511810303,0.75
52,val,0.5705812573432922,0.7235772609710693
52,train,0.44437864422798157,0.8333333134651184
