epoch,phase,loss,accuracy
0,val,0.694404125213623,0.484375
0,val,0.6900037527084351,0.5487805008888245
0,train,0.6751823425292969,0.7083333134651184
1,val,0.6913918852806091,0.5487805008888245
1,train,0.6896438598632812,0.75
2,val,0.6890321969985962,0.5487805008888245
2,train,0.7077925205230713,0.4166666567325592
3,val,0.6903758645057678,0.5487805008888245
3,train,0.6929857134819031,0.5
4,val,0.6892282962799072,0.5487805008888245
4,train,0.688967227935791,0.5416666865348816
5,val,0.6933664679527283,0.4674796760082245
5,train,0.6889009475708008,0.6666666865348816
6,val,0.6912658214569092,0.5487805008888245
6,train,0.6929976940155029,0.5
7,val,0.6895930767059326,0.5487805008888245
7,train,0.6971854567527771,0.5
8,val,0.6911603808403015,0.5487805008888245
8,train,0.6975207924842834,0.4583333432674408
9,val,0.6902638673782349,0.5487805008888245
9,train,0.6937282085418701,0.5416666865348816
10,val,0.6903921961784363,0.5487805008888245
10,train,0.6900122165679932,0.4583333432674408
11,val,0.6895331144332886,0.5325203537940979
11,train,0.683020293712616,0.625
12,val,0.6903805136680603,0.5487805008888245
12,train,0.6908860802650452,0.625
13,val,0.6892269849777222,0.5487805008888245
13,train,0.7124853730201721,0.2916666567325592
14,val,0.6912215352058411,0.5487805008888245
14,train,0.6934845447540283,0.5
15,val,0.6902462244033813,0.5487805008888245
15,train,0.6926238536834717,0.5
16,val,0.6898835301399231,0.5325203537940979
16,train,0.6900922656059265,0.5833333134651184
17,val,0.6904852390289307,0.5447154641151428
17,train,0.6939074397087097,0.5
18,val,0.6892822980880737,0.5325203537940979
18,train,0.6941468119621277,0.5
19,val,0.6882392168045044,0.5325203537940979
19,train,0.7068778872489929,0.4166666567325592
20,val,0.6856313943862915,0.5325203537940979
20,train,0.6900874972343445,0.4166666567325592
21,val,0.6845703721046448,0.6016260385513306
21,train,0.6911036968231201,0.5416666865348816
22,val,0.6858269572257996,0.642276406288147
22,train,0.697605311870575,0.4583333432674408
23,val,0.687774121761322,0.5365853905677795
23,train,0.6810830235481262,0.6666666865348816
24,val,0.6753475069999695,0.5569105744361877
24,train,0.6599622368812561,0.7083333134651184
25,val,0.6759763956069946,0.6463414430618286
25,train,0.6721164584159851,0.5416666865348816
26,val,0.6689603328704834,0.6544715166091919
26,train,0.6642273664474487,0.625
27,val,0.6530789136886597,0.6504064798355103
27,train,0.7122200131416321,0.4583333432674408
28,val,0.6466012597084045,0.642276406288147
28,train,0.6993160843849182,0.5833333134651184
29,val,0.645596981048584,0.6504064798355103
29,train,0.6444560289382935,0.5416666865348816
30,val,0.6376200318336487,0.642276406288147
30,train,0.7457399964332581,0.5
31,val,0.6287142038345337,0.6544715166091919
31,train,0.6717336773872375,0.6666666865348816
32,val,0.6358150839805603,0.6382113695144653
32,train,0.631903886795044,0.75
33,val,0.6237413287162781,0.6585366129875183
33,train,0.6262876391410828,0.5833333134651184
34,val,0.6570063233375549,0.6504064798355103
34,train,0.6360962986946106,0.5833333134651184
35,val,0.6190280914306641,0.6626016497612
35,train,0.72320556640625,0.5
36,val,0.6146661043167114,0.6666666865348816
36,train,0.5935233235359192,0.7916666865348816
37,val,0.6238343715667725,0.6666666865348816
37,train,0.6544256806373596,0.7083333134651184
38,val,0.6076447367668152,0.6747967600822449
38,train,0.5792860984802246,0.7083333134651184
39,val,0.6260539293289185,0.6138211488723755
39,train,0.7301622033119202,0.5
40,val,0.6083170771598816,0.6707317233085632
40,train,0.6900494694709778,0.4583333432674408
41,val,0.6067058444023132,0.6666666865348816
41,train,0.5953578948974609,0.625
42,val,0.6137235760688782,0.6504064798355103
42,train,0.7308499217033386,0.5833333134651184
43,val,0.6001666188240051,0.6910569071769714
43,train,0.6459209322929382,0.625
44,val,0.595842182636261,0.6910569071769714
44,train,0.5213554501533508,0.7916666865348816
45,val,0.61644047498703,0.6829268336296082
45,train,0.632403552532196,0.7083333134651184
46,val,0.5973840951919556,0.6869918704032898
46,train,0.5898301005363464,0.7083333134651184
47,val,0.5859385132789612,0.6788617968559265
47,train,0.4488391578197479,0.8333333134651184
48,val,0.5932847857475281,0.6747967600822449
48,train,0.7414379119873047,0.625
49,val,0.5841267704963684,0.6788617968559265
49,train,0.6170213222503662,0.6666666865348816
50,val,0.5932418704032898,0.6910569071769714
50,train,0.7695286870002747,0.5833333134651184
51,val,0.5932968258857727,0.7154471278190613
51,train,0.612048327922821,0.7083333134651184
52,val,0.5882295966148376,0.6544715166091919
52,train,0.6957249045372009,0.7916666865348816
53,val,0.5864933133125305,0.6829268336296082
53,train,0.7294469475746155,0.5
54,val,0.592987596988678,0.6991869807243347
54,train,0.5331432223320007,0.7916666865348816
55,val,0.5667502284049988,0.6829268336296082
55,train,0.5507541298866272,0.7083333134651184
56,val,0.5802256464958191,0.7154471278190613
56,train,0.5110203623771667,0.75
57,val,0.6006085276603699,0.6910569071769714
57,train,0.7171441912651062,0.5833333134651184
58,val,0.5814957022666931,0.707317054271698
58,train,0.727100133895874,0.5833333134651184
59,val,0.562259316444397,0.6829268336296082
59,train,0.6314175128936768,0.5833333134651184
60,val,0.5716277360916138,0.727642297744751
60,train,0.6194776892662048,0.7083333134651184
61,val,0.5847165584564209,0.7113820910453796
61,train,0.6961845755577087,0.5416666865348816
62,val,0.5664823651313782,0.7398374080657959
62,train,0.6622356176376343,0.5833333134651184
63,val,0.5771509408950806,0.6829268336296082
63,train,0.5529718399047852,0.7083333134651184
64,val,0.5994821786880493,0.6869918704032898
64,train,0.7644352912902832,0.5
65,val,0.5839895009994507,0.707317054271698
65,train,0.5711484551429749,0.75
66,val,0.5697046518325806,0.7154471278190613
66,train,0.7449008822441101,0.7083333134651184
67,val,0.5915929079055786,0.6910569071769714
67,train,0.5868087410926819,0.8333333134651184
68,val,0.576336145401001,0.6991869807243347
68,train,0.6942101120948792,0.6666666865348816
69,val,0.5718149542808533,0.707317054271698
69,train,0.7238788604736328,0.5833333134651184
70,val,0.5648034811019897,0.6869918704032898
70,train,0.5786753296852112,0.7083333134651184
71,val,0.5620800852775574,0.7195122241973877
71,train,0.6048678755760193,0.6666666865348816
72,val,0.571708083152771,0.7113820910453796
72,train,0.6373398900032043,0.625
73,val,0.559135913848877,0.7032520174980164
73,train,0.4513908922672272,0.7916666865348816
74,val,0.5654233694076538,0.6951219439506531
74,train,0.7478020191192627,0.5833333134651184
75,val,0.5783972144126892,0.7032520174980164
75,train,0.5156553983688354,0.6666666865348816
76,val,0.5708478689193726,0.707317054271698
76,train,0.6855736374855042,0.6666666865348816
77,val,0.5675950646400452,0.6991869807243347
77,train,0.6918421387672424,0.6666666865348816
78,val,0.5652095079421997,0.6951219439506531
78,train,0.5814936757087708,0.7083333134651184
79,val,0.5739917159080505,0.6747967600822449
79,train,0.5584760308265686,0.625
80,val,0.573655903339386,0.7032520174980164
80,train,0.6429230570793152,0.5416666865348816
81,val,0.5818429589271545,0.6991869807243347
81,train,0.5454389452934265,0.7083333134651184
82,val,0.5649562478065491,0.6910569071769714
82,train,0.6910395622253418,0.5833333134651184
83,val,0.5612566471099854,0.7154471278190613
83,train,0.612962543964386,0.7083333134651184
84,val,0.5638487935066223,0.7154471278190613
84,train,0.6446229815483093,0.5833333134651184
85,val,0.5585230588912964,0.7235772609710693
85,train,0.5821138620376587,0.7916666865348816
86,val,0.5560813546180725,0.707317054271698
86,train,0.4721175730228424,0.8333333134651184
87,val,0.5626776218414307,0.7154471278190613
87,train,0.6519621014595032,0.5833333134651184
88,val,0.5635386109352112,0.7113820910453796
88,train,0.7515613436698914,0.625
89,val,0.5610501170158386,0.727642297744751
89,train,0.601078450679779,0.7083333134651184
90,val,0.5589083433151245,0.7113820910453796
90,train,0.6079428195953369,0.625
91,val,0.5609198808670044,0.7032520174980164
91,train,0.5682737827301025,0.6666666865348816
92,val,0.5520731210708618,0.7032520174980164
92,train,0.6307199001312256,0.7083333134651184
93,val,0.5547635555267334,0.6951219439506531
93,train,0.5780972838401794,0.7083333134651184
94,val,0.5527589321136475,0.7113820910453796
94,train,0.6046894788742065,0.6666666865348816
95,val,0.5487911701202393,0.707317054271698
95,train,0.4812013804912567,0.875
96,val,0.5464236736297607,0.7195122241973877
96,train,0.7320618629455566,0.7083333134651184
97,val,0.5469563007354736,0.7113820910453796
97,train,0.6244906783103943,0.5833333134651184
98,val,0.5455287098884583,0.7113820910453796
98,train,0.4296098053455353,0.8333333134651184
99,val,0.567488968372345,0.7032520174980164
99,train,0.6919679045677185,0.6666666865348816
100,val,0.5651884078979492,0.7113820910453796
100,train,0.6147461533546448,0.625
101,val,0.5501002669334412,0.7154471278190613
101,train,0.7602096199989319,0.5416666865348816
102,val,0.5495207905769348,0.7032520174980164
102,train,0.5569944977760315,0.6666666865348816
103,val,0.5481974482536316,0.7317073345184326
103,train,0.507035493850708,0.8333333134651184
104,val,0.5420230627059937,0.7235772609710693
104,train,0.5642276406288147,0.75
105,val,0.5458013415336609,0.7154471278190613
105,train,0.6526378989219666,0.6666666865348816
106,val,0.5447263717651367,0.7113820910453796
106,train,0.594150722026825,0.7083333134651184
107,val,0.5422713756561279,0.7235772609710693
107,train,0.5614338517189026,0.7083333134651184
108,val,0.5449230074882507,0.7235772609710693
108,train,0.5943363308906555,0.7083333134651184
109,val,0.5504520535469055,0.7235772609710693
