epoch,phase,loss,accuracy
0,val,0.692650556564331,0.515625
0,val,0.691890299320221,0.5325203537940979
0,train,0.6930390000343323,0.5
1,val,0.6902105808258057,0.5325203537940979
1,train,0.6947991847991943,0.5
2,val,0.6874657869338989,0.5325203537940979
2,train,0.6823463439941406,0.5833333134651184
3,val,0.6910538673400879,0.5934959053993225
3,train,0.6918666362762451,0.6666666865348816
4,val,0.6838969588279724,0.5325203537940979
4,train,0.663943886756897,0.5833333134651184
5,val,0.6737334132194519,0.5447154641151428
5,train,0.6642504334449768,0.7916666865348816
6,val,0.6578837037086487,0.6056910753250122
6,train,0.6246626973152161,0.7083333134651184
7,val,0.6704866290092468,0.5569105744361877
7,train,0.7308185696601868,0.4583333432674408
8,val,0.6642666459083557,0.5934959053993225
8,train,0.7082536816596985,0.4583333432674408
9,val,0.6564338207244873,0.5934959053993225
9,train,0.6866934895515442,0.5
10,val,0.6261401772499084,0.6382113695144653
10,train,0.6285372972488403,0.625
11,val,0.639140784740448,0.6463414430618286
11,train,0.7636633515357971,0.5
12,val,0.6445443034172058,0.6382113695144653
12,train,0.6858789920806885,0.5
13,val,0.6279079914093018,0.6341463327407837
13,train,0.6479282975196838,0.625
14,val,0.6162979006767273,0.6626016497612
14,train,0.5802592635154724,0.7916666865348816
15,val,0.6030991673469543,0.6747967600822449
15,train,0.527197539806366,0.8333333134651184
16,val,0.6065329909324646,0.6910569071769714
16,train,0.6821735501289368,0.5416666865348816
17,val,0.6078548431396484,0.707317054271698
17,train,0.6668869853019714,0.625
18,val,0.6115132570266724,0.6504064798355103
18,train,0.6336660981178284,0.7083333134651184
19,val,0.5945853590965271,0.6829268336296082
19,train,0.5536331534385681,0.75
20,val,0.5782431960105896,0.6951219439506531
20,train,0.6895787715911865,0.7083333134651184
21,val,0.5716111063957214,0.6991869807243347
21,train,0.5651312470436096,0.625
22,val,0.5928736925125122,0.6463414430618286
22,train,0.7028279304504395,0.7083333134651184
23,val,0.5936445593833923,0.6544715166091919
23,train,0.6044284701347351,0.7083333134651184
24,val,0.5950766205787659,0.6991869807243347
24,train,0.6502191424369812,0.5833333134651184
25,val,0.5756506323814392,0.6707317233085632
25,train,0.641822338104248,0.625
26,val,0.5891293287277222,0.6544715166091919
26,train,0.391813188791275,0.9166666865348816
27,val,0.5738821029663086,0.6869918704032898
27,train,0.5320330858230591,0.75
28,val,0.5641669034957886,0.6869918704032898
28,train,0.4953273832798004,0.75
29,val,0.5780647993087769,0.6991869807243347
29,train,0.6157172918319702,0.7083333134651184
30,val,0.5678256750106812,0.6991869807243347
30,train,0.6431060433387756,0.625
