epoch,phase,loss,accuracy
0,val,0.6929844617843628,0.546875
0,val,0.6911931037902832,0.5325203537940979
0,train,0.704193651676178,0.375
1,val,0.6907223463058472,0.5325203537940979
1,train,0.6969492435455322,0.4583333432674408
2,val,0.690706729888916,0.5325203537940979
2,train,0.689562976360321,0.5833333134651184
3,val,0.6911680102348328,0.5325203537940979
3,train,0.6893317103385925,0.5416666865348816
4,val,0.6919038891792297,0.5325203537940979
4,train,0.6944048404693604,0.5
5,val,0.6908097267150879,0.5325203537940979
5,train,0.6885002255439758,0.625
6,val,0.690722644329071,0.5325203537940979
6,train,0.6823896765708923,0.6666666865348816
7,val,0.6902970671653748,0.5325203537940979
7,train,0.6893742680549622,0.5833333134651184
8,val,0.6898640990257263,0.5325203537940979
8,train,0.7228002548217773,0.25
9,val,0.6921874284744263,0.5609756112098694
9,train,0.6938857436180115,0.3333333432674408
10,val,0.6902815103530884,0.5325203537940979
10,train,0.692711353302002,0.5
11,val,0.6924975514411926,0.5325203537940979
11,train,0.6908718943595886,0.6666666865348816
12,val,0.6902130842208862,0.5325203537940979
12,train,0.6950562596321106,0.4583333432674408
13,val,0.6898821592330933,0.5325203537940979
13,train,0.6882365345954895,0.5416666865348816
14,val,0.6900695562362671,0.5325203537940979
14,train,0.6892390251159668,0.5416666865348816
15,val,0.6861163973808289,0.5325203537940979
15,train,0.6924373507499695,0.5416666865348816
16,val,0.6841297745704651,0.6341463327407837
16,train,0.6823194026947021,0.5833333134651184
17,val,0.6740111112594604,0.6341463327407837
17,train,0.6667203307151794,0.625
18,val,0.6481298208236694,0.6382113695144653
18,train,0.7042575478553772,0.5
19,val,0.6491727828979492,0.6138211488723755
19,train,0.7062132954597473,0.4583333432674408
20,val,0.6412428021430969,0.642276406288147
20,train,0.6844465136528015,0.5833333134651184
21,val,0.6177454590797424,0.6544715166091919
21,train,0.6074090600013733,0.75
22,val,0.6068971753120422,0.6666666865348816
22,train,0.6602396368980408,0.6666666865348816
23,val,0.6184282302856445,0.6585366129875183
23,train,0.7684664726257324,0.4166666567325592
24,val,0.6119623184204102,0.6585366129875183
24,train,0.631483793258667,0.625
25,val,0.6206836104393005,0.6788617968559265
25,train,0.7273493409156799,0.5833333134651184
26,val,0.6101129055023193,0.6666666865348816
26,train,0.7046701312065125,0.625
27,val,0.6021841168403625,0.6626016497612
27,train,0.605952799320221,0.6666666865348816
28,val,0.5987796783447266,0.6788617968559265
28,train,0.7073071002960205,0.5416666865348816
29,val,0.5800041556358337,0.6788617968559265
29,train,0.6060035228729248,0.6666666865348816
30,val,0.5753465294837952,0.6991869807243347
30,train,0.6729562282562256,0.625
31,val,0.5751191973686218,0.6991869807243347
31,train,0.7742305397987366,0.5833333134651184
32,val,0.5774747729301453,0.6991869807243347
32,train,0.6008147597312927,0.6666666865348816
33,val,0.5584813356399536,0.6991869807243347
33,train,0.3893251419067383,0.875
34,val,0.5604364275932312,0.7398374080657959
34,train,0.4987833499908447,0.7916666865348816
35,val,0.57472163438797,0.6951219439506531
35,train,0.6147962212562561,0.6666666865348816
36,val,0.5671811103820801,0.7235772609710693
36,train,0.7156663537025452,0.625
37,val,0.5590435266494751,0.7195122241973877
37,train,0.557924211025238,0.8333333134651184
38,val,0.5551190972328186,0.7235772609710693
38,train,0.6375264525413513,0.7083333134651184
39,val,0.5639888644218445,0.6788617968559265
39,train,0.6014845371246338,0.6666666865348816
40,val,0.5757594108581543,0.7154471278190613
