epoch,phase,loss,accuracy
0,val,0.6938503384590149,0.453125
0,val,0.6895765066146851,0.5325203537940979
0,train,0.7205913662910461,0.4166666567325592
1,val,0.6907650232315063,0.5325203537940979
1,train,0.7000505328178406,0.375
2,val,0.6896376013755798,0.5325203537940979
2,train,0.694871723651886,0.5
3,val,0.686612606048584,0.5325203537940979
3,train,0.6865523457527161,0.5833333134651184
4,val,0.6840335726737976,0.6219512224197388
4,train,0.6919023990631104,0.625
5,val,0.6735074520111084,0.6382113695144653
5,train,0.7032307982444763,0.5416666865348816
6,val,0.6618987321853638,0.6544715166091919
6,train,0.6435088515281677,0.625
7,val,0.6394001841545105,0.6504064798355103
7,train,0.6998562216758728,0.5416666865348816
8,val,0.6485579609870911,0.6138211488723755
8,train,0.7296883463859558,0.5416666865348816
9,val,0.6361019015312195,0.630081295967102
9,train,0.6086635589599609,0.5833333134651184
10,val,0.6283207535743713,0.6585366129875183
10,train,0.563775897026062,0.7083333134651184
11,val,0.6253954768180847,0.6382113695144653
11,train,0.7491981387138367,0.4583333432674408
12,val,0.615406334400177,0.642276406288147
12,train,0.6227836012840271,0.625
13,val,0.6162459850311279,0.6341463327407837
13,train,0.7769909501075745,0.5416666865348816
14,val,0.6089556813240051,0.6504064798355103
14,train,0.6280399560928345,0.6666666865348816
15,val,0.5996098518371582,0.6747967600822449
15,train,0.6487863063812256,0.625
16,val,0.5996415615081787,0.6829268336296082
16,train,0.6605429649353027,0.5
17,val,0.6013622879981995,0.6829268336296082
17,train,0.5613839030265808,0.75
18,val,0.5892199873924255,0.6951219439506531
18,train,0.6510733962059021,0.75
19,val,0.5811076760292053,0.7113820910453796
19,train,0.544248640537262,0.7083333134651184
20,val,0.5968644022941589,0.6382113695144653
20,train,0.7717693448066711,0.5833333134651184
21,val,0.6210625767707825,0.6666666865348816
21,train,0.8375008702278137,0.4583333432674408
22,val,0.5955530405044556,0.6707317233085632
22,train,0.5555880665779114,0.7083333134651184
23,val,0.5751372575759888,0.7113820910453796
23,train,0.5314738154411316,0.7083333134651184
24,val,0.566594660282135,0.707317054271698
24,train,0.5644289255142212,0.75
25,val,0.5633267760276794,0.7032520174980164
25,train,0.4980003833770752,0.75
26,val,0.563258945941925,0.7113820910453796
26,train,0.5811706781387329,0.75
27,val,0.5765717625617981,0.6951219439506531
27,train,0.6813995242118835,0.625
28,val,0.5640180706977844,0.6707317233085632
28,train,0.5177431106567383,0.75
29,val,0.5588046908378601,0.7317073345184326
29,train,0.6724379658699036,0.75
30,val,0.5643478035926819,0.6910569071769714
30,train,0.5198661088943481,0.75
31,val,0.5582712292671204,0.7195122241973877
31,train,0.6282082796096802,0.625
32,val,0.5585275292396545,0.7235772609710693
32,train,0.7055166363716125,0.6666666865348816
33,val,0.550523042678833,0.707317054271698
33,train,0.4902043342590332,0.75
34,val,0.5699379444122314,0.630081295967102
34,train,0.45669546723365784,0.7916666865348816
35,val,0.5588597655296326,0.6869918704032898
35,train,0.48540547490119934,0.7916666865348816
36,val,0.5563395023345947,0.6951219439506531
36,train,0.7202203869819641,0.5833333134651184
37,val,0.5742509961128235,0.7195122241973877
37,train,0.6296951174736023,0.6666666865348816
38,val,0.5879591703414917,0.6463414430618286
38,train,0.644006073474884,0.625
39,val,0.5662832856178284,0.6666666865348816
39,train,0.4700165092945099,0.8333333134651184
40,val,0.5536676645278931,0.7113820910453796
40,train,0.5976311564445496,0.625
41,val,0.5581983923912048,0.6747967600822449
41,train,0.5917564630508423,0.5833333134651184
42,val,0.5584118962287903,0.6544715166091919
42,train,0.6564379334449768,0.625
43,val,0.5525194406509399,0.6951219439506531
43,train,0.5326806902885437,0.75
44,val,0.5452808141708374,0.7235772609710693
44,train,0.7679325938224792,0.625
45,val,0.5781187415122986,0.7195122241973877
45,train,0.6754080653190613,0.7083333134651184
46,val,0.5489410161972046,0.7235772609710693
46,train,0.5517186522483826,0.7916666865348816
47,val,0.5532639026641846,0.6666666865348816
47,train,0.751630961894989,0.5833333134651184
48,val,0.5582632422447205,0.727642297744751
48,train,0.4742994010448456,0.875
49,val,0.5549047589302063,0.727642297744751
49,train,0.5359952449798584,0.6666666865348816
50,val,0.5511413812637329,0.6869918704032898
50,train,0.48143720626831055,0.9166666865348816
51,val,0.5468489527702332,0.7317073345184326
51,train,0.6640461087226868,0.625
52,val,0.551691472530365,0.727642297744751
52,train,0.5887294411659241,0.6666666865348816
53,val,0.5440762639045715,0.7154471278190613
53,train,0.48306921124458313,0.8333333134651184
54,val,0.5501623153686523,0.727642297744751
54,train,0.6623827219009399,0.625
55,val,0.5654894709587097,0.7154471278190613
55,train,0.515709400177002,0.7916666865348816
56,val,0.5605349540710449,0.7195122241973877
56,train,0.4140395224094391,0.8333333134651184
57,val,0.5403504371643066,0.7154471278190613
57,train,0.517067551612854,0.7083333134651184
58,val,0.5468440651893616,0.7113820910453796
58,train,0.4594399929046631,0.875
59,val,0.5473331212997437,0.7113820910453796
59,train,0.6446540951728821,0.7083333134651184
60,val,0.5554369688034058,0.727642297744751
60,train,0.614734411239624,0.6666666865348816
61,val,0.5570234656333923,0.6829268336296082
61,train,0.6060765385627747,0.75
62,val,0.5478039979934692,0.7154471278190613
62,train,0.7317922115325928,0.75
63,val,0.5481182336807251,0.6910569071769714
63,train,0.49699151515960693,0.75
64,val,0.5359273552894592,0.7235772609710693
64,train,0.5222069025039673,0.75
65,val,0.5465711951255798,0.7235772609710693
65,train,0.4739886224269867,0.8333333134651184
66,val,0.5586363673210144,0.7195122241973877
66,train,0.5584561228752136,0.6666666865348816
67,val,0.5389988422393799,0.7195122241973877
67,train,0.5732648968696594,0.6666666865348816
68,val,0.5428923964500427,0.7032520174980164
68,train,0.6614164710044861,0.6666666865348816
69,val,0.5477450489997864,0.707317054271698
69,train,0.5520367622375488,0.7916666865348816
70,val,0.5454925894737244,0.7154471278190613
70,train,0.6081722974777222,0.5833333134651184
71,val,0.5499492287635803,0.6991869807243347
71,train,0.4280613362789154,0.8333333134651184
72,val,0.5502194166183472,0.7154471278190613
72,train,0.4840787947177887,0.7083333134651184
73,val,0.544904887676239,0.707317054271698
73,train,0.45921847224235535,0.75
74,val,0.5516124367713928,0.7032520174980164
74,train,0.49999678134918213,0.75
75,val,0.5513778924942017,0.707317054271698
75,train,0.5124737620353699,0.7916666865348816
76,val,0.5508978962898254,0.7154471278190613
76,train,0.7478670477867126,0.5833333134651184
77,val,0.5401089787483215,0.7317073345184326
77,train,0.5099396109580994,0.75
78,val,0.5733107328414917,0.6951219439506531
78,train,0.7070582509040833,0.5416666865348816
79,val,0.5455201864242554,0.7113820910453796
79,train,0.5090628266334534,0.7916666865348816
80,val,0.5429133176803589,0.727642297744751
80,train,0.5871699452400208,0.6666666865348816
81,val,0.53997403383255,0.6991869807243347
81,train,0.3454742431640625,0.8333333134651184
82,val,0.5644301772117615,0.7195122241973877
82,train,0.7375707626342773,0.5416666865348816
83,val,0.5410773158073425,0.7235772609710693
83,train,0.6048490405082703,0.6666666865348816
84,val,0.5444832444190979,0.7113820910453796
84,train,0.4916609227657318,0.6666666865348816
85,val,0.54952073097229,0.7235772609710693
85,train,0.5625765323638916,0.7916666865348816
86,val,0.5643195509910583,0.7235772609710693
86,train,0.5684922337532043,0.7083333134651184
87,val,0.542648196220398,0.7154471278190613
87,train,0.8032448887825012,0.5833333134651184
88,val,0.5274713039398193,0.7195122241973877
88,train,0.5942184925079346,0.6666666865348816
89,val,0.5346249341964722,0.7195122241973877
89,train,0.5785607099533081,0.625
90,val,0.5491132140159607,0.7032520174980164
90,train,0.426806777715683,0.875
91,val,0.535028338432312,0.7235772609710693
91,train,0.37306782603263855,0.9166666865348816
92,val,0.5358864665031433,0.7195122241973877
92,train,0.5253514051437378,0.7083333134651184
93,val,0.548799991607666,0.7032520174980164
93,train,0.7050272822380066,0.625
94,val,0.5366373658180237,0.7154471278190613
94,train,0.5426557660102844,0.6666666865348816
95,val,0.5462101697921753,0.7154471278190613
95,train,0.5202011466026306,0.75
96,val,0.5298947691917419,0.7154471278190613
96,train,0.4637204110622406,0.8333333134651184
97,val,0.5296190977096558,0.727642297744751
97,train,0.5620512962341309,0.7083333134651184
98,val,0.5743610262870789,0.6910569071769714
98,train,0.5716517567634583,0.5833333134651184
99,val,0.5526090264320374,0.6991869807243347
99,train,0.4442121684551239,0.8333333134651184
100,val,0.5638915300369263,0.6869918704032898
100,train,0.5816764235496521,0.75
