epoch,phase,loss,accuracy
0,val,0.6924788951873779,0.53125
0,val,0.6900292038917542,0.5325203537940979
0,train,0.6886181831359863,0.5833333134651184
1,val,0.6903812885284424,0.5325203537940979
1,train,0.694291889667511,0.5
2,val,0.6905321478843689,0.5325203537940979
2,train,0.6916437149047852,0.5
3,val,0.690672755241394,0.5325203537940979
3,train,0.6830640435218811,0.7916666865348816
4,val,0.6898849010467529,0.5325203537940979
4,train,0.7062780857086182,0.375
5,val,0.6912857890129089,0.5487805008888245
5,train,0.6926138401031494,0.5416666865348816
6,val,0.6913958787918091,0.5325203537940979
6,train,0.6964471936225891,0.375
7,val,0.6895272731781006,0.5325203537940979
7,train,0.6870367527008057,0.625
8,val,0.6899682283401489,0.5325203537940979
8,train,0.6952419281005859,0.375
9,val,0.6872667074203491,0.5325203537940979
9,train,0.6941187381744385,0.5
10,val,0.6740070581436157,0.6666666865348816
10,train,0.6890659928321838,0.5416666865348816
11,val,0.6592596769332886,0.6463414430618286
11,train,0.7053813934326172,0.625
12,val,0.6501915454864502,0.6219512224197388
12,train,0.681367814540863,0.7083333134651184
13,val,0.6493963003158569,0.6504064798355103
13,train,0.6967586874961853,0.6666666865348816
14,val,0.6086140275001526,0.6707317233085632
14,train,0.7247311472892761,0.625
15,val,0.6471628546714783,0.6463414430618286
15,train,0.6134129166603088,0.75
16,val,0.6234970688819885,0.6666666865348816
16,train,0.5545244812965393,0.7916666865348816
17,val,0.60662442445755,0.6463414430618286
17,train,0.6363844275474548,0.625
18,val,0.6119351387023926,0.6544715166091919
18,train,0.6401264071464539,0.5833333134651184
19,val,0.602576494216919,0.6666666865348816
19,train,0.6734296679496765,0.5833333134651184
20,val,0.5818527936935425,0.6991869807243347
20,train,0.7428061366081238,0.5416666865348816
21,val,0.5772976875305176,0.6747967600822449
21,train,0.6516262888908386,0.6666666865348816
22,val,0.5883321762084961,0.6747967600822449
22,train,0.5770699381828308,0.7083333134651184
23,val,0.5796919465065002,0.6910569071769714
23,train,0.6772908568382263,0.5833333134651184
24,val,0.5877953767776489,0.7113820910453796
24,train,0.7414355278015137,0.5416666865348816
25,val,0.5660823583602905,0.6991869807243347
25,train,0.6651142239570618,0.6666666865348816
26,val,0.5732660293579102,0.6829268336296082
26,train,0.7020313143730164,0.5416666865348816
27,val,0.5697289705276489,0.7154471278190613
27,train,0.6262089014053345,0.6666666865348816
28,val,0.5670584440231323,0.707317054271698
28,train,0.6683451533317566,0.625
29,val,0.5718018412590027,0.6626016497612
29,train,0.6811557412147522,0.5833333134651184
30,val,0.5686367154121399,0.6869918704032898
30,train,0.667011022567749,0.625
31,val,0.559688925743103,0.6707317233085632
31,train,0.6050534844398499,0.625
32,val,0.5693186521530151,0.6707317233085632
32,train,0.5420771837234497,0.75
33,val,0.5683110356330872,0.6544715166091919
33,train,0.5690405964851379,0.7083333134651184
34,val,0.5554224252700806,0.6788617968559265
34,train,0.5246584415435791,0.7916666865348816
35,val,0.5493605732917786,0.6991869807243347
35,train,0.5582216382026672,0.6666666865348816
36,val,0.5515235066413879,0.7195122241973877
36,train,0.6150862574577332,0.6666666865348816
37,val,0.5615711212158203,0.7113820910453796
37,train,0.49233898520469666,0.75
38,val,0.5556136965751648,0.7195122241973877
38,train,0.5059897899627686,0.75
39,val,0.5442819595336914,0.7154471278190613
39,train,0.5068969130516052,0.7916666865348816
40,val,0.5416526198387146,0.727642297744751
40,train,0.4922765791416168,0.8333333134651184
41,val,0.5560423135757446,0.6707317233085632
41,train,0.5214890837669373,0.7083333134651184
42,val,0.5549923777580261,0.7317073345184326
42,train,0.43042123317718506,0.7916666865348816
43,val,0.5598840713500977,0.7317073345184326
43,train,0.6445570588111877,0.625
44,val,0.5440084934234619,0.7317073345184326
44,train,0.4590398967266083,0.7916666865348816
45,val,0.5579161047935486,0.6869918704032898
45,train,0.45775365829467773,0.7916666865348816
46,val,0.5651189088821411,0.7154471278190613
46,train,0.558199942111969,0.7916666865348816
47,val,0.55344158411026,0.6951219439506531
47,train,0.4717932641506195,0.8333333134651184
48,val,0.5462652444839478,0.7154471278190613
48,train,0.5041505694389343,0.75
49,val,0.567402184009552,0.6829268336296082
49,train,0.5443692803382874,0.7916666865348816
50,val,0.5703911781311035,0.7195122241973877
50,train,0.5324590802192688,0.75
51,val,0.5620949864387512,0.7195122241973877
51,train,0.506858766078949,0.75
52,val,0.5616593360900879,0.727642297744751
52,train,0.6321283578872681,0.625
53,val,0.5463578104972839,0.7154471278190613
53,train,0.5382018685340881,0.75
54,val,0.5479040741920471,0.7113820910453796
54,train,0.4979439973831177,0.7916666865348816
55,val,0.5498368144035339,0.7113820910453796
55,train,0.6301645040512085,0.625
56,val,0.5430693030357361,0.7235772609710693
56,train,0.4917031228542328,0.7083333134651184
57,val,0.5400649905204773,0.7357723712921143
57,train,0.7113518714904785,0.6666666865348816
58,val,0.539505660533905,0.7154471278190613
58,train,0.4538927972316742,0.8333333134651184
59,val,0.5492457151412964,0.727642297744751
59,train,0.5010049939155579,0.75
60,val,0.5502422451972961,0.7195122241973877
60,train,0.5787672996520996,0.6666666865348816
61,val,0.5787435173988342,0.6747967600822449
61,train,0.513850748538971,0.7916666865348816
62,val,0.550284743309021,0.7195122241973877
62,train,0.5562207102775574,0.7083333134651184
63,val,0.5476915240287781,0.7154471278190613
63,train,0.5496101379394531,0.7083333134651184
64,val,0.5480347275733948,0.7235772609710693
64,train,0.722445547580719,0.5416666865348816
65,val,0.5447808504104614,0.707317054271698
65,train,0.6279000639915466,0.625
66,val,0.5385991334915161,0.7032520174980164
66,train,0.42850908637046814,0.875
67,val,0.5362343192100525,0.7154471278190613
67,train,0.5378386974334717,0.7083333134651184
68,val,0.5433714389801025,0.7154471278190613
68,train,0.5026044249534607,0.8333333134651184
69,val,0.5413367748260498,0.7154471278190613
69,train,0.5549585223197937,0.625
70,val,0.5382563471794128,0.727642297744751
70,train,0.47877541184425354,0.7083333134651184
71,val,0.5519254207611084,0.7235772609710693
71,train,0.5678339600563049,0.625
72,val,0.5431120991706848,0.7317073345184326
72,train,0.47200456261634827,0.8333333134651184
73,val,0.5354306697845459,0.7154471278190613
73,train,0.4399777352809906,0.8333333134651184
74,val,0.5355010032653809,0.7113820910453796
74,train,0.6036949157714844,0.7083333134651184
75,val,0.5436006784439087,0.7195122241973877
75,train,0.5656797289848328,0.7083333134651184
76,val,0.5662857294082642,0.707317054271698
76,train,0.5673432946205139,0.7083333134651184
77,val,0.5500665903091431,0.7195122241973877
77,train,0.6433102488517761,0.625
78,val,0.5462445020675659,0.7195122241973877
78,train,0.6868445873260498,0.625
79,val,0.5496019721031189,0.7195122241973877
79,train,0.5651224851608276,0.75
80,val,0.5540991425514221,0.727642297744751
80,train,0.4649299681186676,0.8333333134651184
81,val,0.5495492815971375,0.7154471278190613
81,train,0.5666162371635437,0.8333333134651184
82,val,0.5438745021820068,0.7113820910453796
82,train,0.528644323348999,0.7083333134651184
83,val,0.5484808683395386,0.7154471278190613
83,train,0.44654110074043274,0.7916666865348816
84,val,0.5588061213493347,0.7154471278190613
84,train,0.44154202938079834,0.7916666865348816
85,val,0.5375657677650452,0.727642297744751
85,train,0.555345356464386,0.7916666865348816
86,val,0.5472000241279602,0.7113820910453796
86,train,0.5924518704414368,0.8333333134651184
87,val,0.5505695939064026,0.707317054271698
87,train,0.5627139806747437,0.6666666865348816
88,val,0.5385563373565674,0.7235772609710693
88,train,0.6586555242538452,0.6666666865348816
89,val,0.5351617336273193,0.7235772609710693
89,train,0.5157304406166077,0.75
90,val,0.5437191724777222,0.7357723712921143
90,train,0.5517556667327881,0.7083333134651184
91,val,0.5491518974304199,0.707317054271698
91,train,0.564824104309082,0.7083333134651184
92,val,0.5388033390045166,0.7154471278190613
92,train,0.641567587852478,0.6666666865348816
93,val,0.5385369062423706,0.7235772609710693
93,train,0.5794370174407959,0.75
94,val,0.5387501120567322,0.7195122241973877
94,train,0.466641902923584,0.7916666865348816
95,val,0.5450847744941711,0.7195122241973877
95,train,0.5967826247215271,0.6666666865348816
96,val,0.5381859540939331,0.7235772609710693
96,train,0.4239374101161957,0.875
97,val,0.551713228225708,0.7317073345184326
97,train,0.40746212005615234,0.8333333134651184
98,val,0.5419471263885498,0.7154471278190613
98,train,0.3134329617023468,0.9166666865348816
99,val,0.5366719365119934,0.7235772609710693
