epoch,phase,loss,accuracy
0,val,0.692785382270813,0.515625
0,val,0.6921132206916809,0.5325203537940979
0,train,0.6917913556098938,0.5416666865348816
1,val,0.6916981935501099,0.5325203537940979
1,train,0.6959657669067383,0.4583333432674408
2,val,0.6917256712913513,0.5325203537940979
2,train,0.6979270577430725,0.4166666567325592
3,val,0.6926877498626709,0.5325203537940979
3,train,0.6929797530174255,0.5833333134651184
4,val,0.6905637383460999,0.5325203537940979
4,train,0.6954452991485596,0.5
5,val,0.6915192604064941,0.5325203537940979
5,train,0.6981286406517029,0.4166666567325592
6,val,0.6910566687583923,0.5325203537940979
6,train,0.7067672610282898,0.3333333432674408
7,val,0.6923680305480957,0.5325203537940979
7,train,0.6903892159461975,0.625
8,val,0.6912394165992737,0.5325203537940979
8,train,0.6961483955383301,0.4583333432674408
9,val,0.6909879446029663,0.5325203537940979
9,train,0.6977317333221436,0.4583333432674408
10,val,0.6917826533317566,0.5325203537940979
10,train,0.7000579833984375,0.375
11,val,0.6918095350265503,0.5325203537940979
11,train,0.6921827793121338,0.5416666865348816
12,val,0.6916179060935974,0.5325203537940979
12,train,0.6871430277824402,0.625
13,val,0.6914023160934448,0.5325203537940979
13,train,0.6810779571533203,0.7083333134651184
14,val,0.6911144256591797,0.5325203537940979
14,train,0.6849653124809265,0.625
15,val,0.690997302532196,0.5325203537940979
15,train,0.6884174346923828,0.5833333134651184
16,val,0.6911956071853638,0.5325203537940979
16,train,0.6943598389625549,0.5
17,val,0.6915788054466248,0.5325203537940979
17,train,0.6887449622154236,0.5833333134651184
18,val,0.6913352608680725,0.5325203537940979
18,train,0.6987095475196838,0.4166666567325592
19,val,0.6909648180007935,0.5325203537940979
19,train,0.692983090877533,0.5
20,val,0.6915634274482727,0.5325203537940979
20,train,0.6833062171936035,0.7083333134651184
21,val,0.6915864944458008,0.5325203537940979
21,train,0.6913289427757263,0.5416666865348816
22,val,0.6913674473762512,0.5325203537940979
22,train,0.6909618377685547,0.5416666865348816
23,val,0.6915501952171326,0.5325203537940979
23,train,0.6864901185035706,0.625
24,val,0.691087543964386,0.5325203537940979
24,train,0.6940467953681946,0.5
25,val,0.6913151144981384,0.5325203537940979
25,train,0.69142085313797,0.5416666865348816
26,val,0.691275417804718,0.5325203537940979
26,train,0.6905253529548645,0.5416666865348816
27,val,0.6912487745285034,0.5325203537940979
27,train,0.6974537372589111,0.4583333432674408
28,val,0.6917203664779663,0.5325203537940979
28,train,0.6870934367179871,0.625
29,val,0.6915392279624939,0.5325203537940979
29,train,0.7012574076652527,0.375
30,val,0.6914393305778503,0.5325203537940979
30,train,0.6937041878700256,0.5
31,val,0.691429078578949,0.5325203537940979
31,train,0.6940711140632629,0.5
32,val,0.6910967826843262,0.5325203537940979
32,train,0.6949623227119446,0.5
33,val,0.6916555762290955,0.5325203537940979
33,train,0.7020142078399658,0.3333333432674408
34,val,0.6916332840919495,0.5325203537940979
34,train,0.6913878321647644,0.5416666865348816
35,val,0.6913735866546631,0.5325203537940979
35,train,0.6976502537727356,0.4166666567325592
36,val,0.6909559369087219,0.5325203537940979
36,train,0.7013223767280579,0.375
37,val,0.6911836266517639,0.5325203537940979
37,train,0.7013096213340759,0.375
38,val,0.6908491849899292,0.5325203537940979
38,train,0.6976056098937988,0.4583333432674408
39,val,0.6914210319519043,0.5325203537940979
39,train,0.6933826804161072,0.5
40,val,0.6911736726760864,0.5325203537940979
40,train,0.6909101009368896,0.5416666865348816
41,val,0.6907259821891785,0.5325203537940979
41,train,0.691124677658081,0.5416666865348816
42,val,0.6865264177322388,0.5325203537940979
42,train,0.6808800101280212,0.5833333134651184
43,val,0.6663022041320801,0.5731707215309143
43,train,0.711512565612793,0.375
44,val,0.6617841124534607,0.5975610017776489
44,train,0.6911973357200623,0.5833333134651184
45,val,0.6548386216163635,0.5894308686256409
45,train,0.6370141506195068,0.6666666865348816
46,val,0.6485037803649902,0.6463414430618286
46,train,0.6525477766990662,0.6666666865348816
47,val,0.6217589974403381,0.6788617968559265
47,train,0.6258919835090637,0.6666666865348816
48,val,0.6088742613792419,0.6585366129875183
48,train,0.5328591465950012,0.75
49,val,0.6089990139007568,0.6991869807243347
49,train,0.6713051199913025,0.5416666865348816
50,val,0.5715371370315552,0.6910569071769714
50,train,0.7879082560539246,0.5416666865348816
51,val,0.5747777223587036,0.6869918704032898
51,train,0.6060958504676819,0.5833333134651184
52,val,0.5946782827377319,0.6219512224197388
52,train,0.6130316257476807,0.5833333134651184
53,val,0.5775572061538696,0.6747967600822449
53,train,0.5356093049049377,0.7916666865348816
54,val,0.5510477423667908,0.7032520174980164
54,train,0.6134856343269348,0.7083333134651184
55,val,0.5670239925384521,0.7032520174980164
55,train,0.4160175621509552,0.9166666865348816
56,val,0.5752316117286682,0.7113820910453796
56,train,0.5543073415756226,0.7916666865348816
57,val,0.561959445476532,0.7154471278190613
57,train,0.7343209385871887,0.6666666865348816
58,val,0.5787938833236694,0.7195122241973877
58,train,0.6212943196296692,0.6666666865348816
59,val,0.5514258742332458,0.6991869807243347
59,train,0.5690169334411621,0.625
60,val,0.5375136137008667,0.7439024448394775
60,train,0.6106522083282471,0.8333333134651184
61,val,0.5597177147865295,0.7195122241973877
61,train,0.5969204306602478,0.7916666865348816
62,val,0.5380899310112,0.7357723712921143
62,train,0.507502019405365,0.75
63,val,0.5794255137443542,0.7195122241973877
63,train,0.5263022780418396,0.7916666865348816
64,val,0.5586068630218506,0.7439024448394775
64,train,0.5662463307380676,0.7083333134651184
65,val,0.5408807992935181,0.7357723712921143
65,train,0.4221455752849579,0.875
66,val,0.5470263957977295,0.7398374080657959
66,train,0.4433377683162689,0.7916666865348816
67,val,0.5507199168205261,0.7317073345184326
67,train,0.6067950129508972,0.6666666865348816
68,val,0.537116527557373,0.7317073345184326
68,train,0.45060357451438904,0.8333333134651184
69,val,0.5248358249664307,0.7357723712921143
69,train,0.5721924901008606,0.7083333134651184
70,val,0.5302508473396301,0.7357723712921143
70,train,0.6068970561027527,0.75
71,val,0.5669015049934387,0.6991869807243347
71,train,0.6568118333816528,0.7083333134651184
72,val,0.5551679134368896,0.6747967600822449
72,train,0.7916149497032166,0.625
73,val,0.5652306079864502,0.727642297744751
73,train,0.5059680342674255,0.7916666865348816
74,val,0.5460194945335388,0.727642297744751
74,train,0.5014155507087708,0.75
